geometry,DENOMINAZIONE_STRUTTURA,RAGIONE_SOCIALE,INDIRIZZO,SITOWEB,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,CLASSIFICAZIONE,TELEFONO,INDIRIZZO_EMAIL,ZONA_IDS,PERCENTUALE_RIDUZIONE,NUMERO_STANZE,NUMERO_LETTI
"X: 1373034.46814834, Y: 5689841.44588997, Z: NaN",APPARTAMENTO ANDREA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2316",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373034.46814834, Y: 5689841.44588997, Z: NaN",APPARTAMENTO STEFANIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2316",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372362.33576192, Y: 5689906.36137951, Z: NaN",CA DEL DUCA PALAZZO STORICO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3051",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,7,5
"X: 1372362.33576192, Y: 5689906.36137951, Z: NaN",CA DUCA TERRACE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3051",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372519.71574444, Y: 5690100.23160434, Z: NaN",C DEI ZOTI 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3106",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373255.40872879, Y: 5690037.6118671, Z: NaN",TERESA DAL BORGO - LOCAZIONE TURISTICA M02704212117,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1533",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,3
"X: 1373218.68954784, Y: 5690022.98222227, Z: NaN",ANTICO CASIN,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1520/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,5,6
"X: 1373175.969156, Y: 5689960.8708031, Z: NaN",RIZZOLI SAN MOISE 2090,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2090",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373169.6832641, Y: 5690517.01923075, Z: NaN",WELLVENICE RIALTO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4780",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373341.32778164, Y: 5690568.76335986, Z: NaN",IL RIDOTTO DI SARA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5208",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,sarates29@gmail.com,CENTRO STORICO,0,1,3
"X: 1373253.3266782, Y: 5690034.74135888, Z: NaN",SAN MARCO CASANOVA,TORCELLAN STEFANO,"SAN MARCO,1514",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,               ,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373569.4133221, Y: 5690434.5191325, Z: NaN",CA DEGLI SPECCHIERI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,501",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,6
"X: 1373569.4133221, Y: 5690434.5191325, Z: NaN",CA' DEGLI SPECCHIERI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,501",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,6
"X: 1372982.68438628, Y: 5690076.40115118, Z: NaN",CA' FENICE 1921,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1921",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1372982.68438628, Y: 5690076.40115118, Z: NaN",CA' AL TEATRO,LABOS REAL ESTATE DI MONICA LAZZARIN,"SAN MARCO,1921",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3666913064     ,labosrental@gmail.com,CENTRO STORICO,0,0,0
"X: 1373550.95030015, Y: 5690390.23016405, Z: NaN",ATTICO SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,618",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,6
"X: 1372413.45034532, Y: 5690084.79881342, Z: NaN",VENICE TOWN HOUSE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3262",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372480.18630537, Y: 5690168.70523706, Z: NaN",CA MATILDE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3344",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372778.02068567, Y: 5690242.8222786, Z: NaN",SWEET APARTMENT,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3910/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373376.58600094, Y: 5690725.89561223, Z: NaN",CALLE DE LA BISSA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5481",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372487.78073322, Y: 5690126.83157208, Z: NaN",SAN MARCO 3155,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3155",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1372727.65248846, Y: 5690277.59880677, Z: NaN",CASA DELL'ALBERO,THE RED HOUSE COMPANY S.R.L.,"SAN MARCO,3841",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3339671142     ,caroline@veniceredhouse.com,CENTRO STORICO,0,2,4
"X: 1373196.40321437, Y: 5690464.72417032, Z: NaN",SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4741",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373134.17651632, Y: 5690333.35375914, Z: NaN",RESIDENZA MANIN - APPARTAMENTO SUB.16,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4262",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1373134.17651632, Y: 5690333.35375914, Z: NaN",RESIDENZA MANIN - APPARTAMENTO SUB.18,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4262",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1373134.17651632, Y: 5690333.35375914, Z: NaN",RESIDENZA MANIN - APPARTAMENTO SUB.19,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4262",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1373170.70035257, Y: 5690280.19429868, Z: NaN",MANSARDINA SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4378",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372875.70677455, Y: 5689835.83077901, Z: NaN",GIGLIO HOUSE,DRAGHI CARLO,"SAN MARCO,2479",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,               ,gigliohouse2479@gmail.com,CENTRO STORICO,0,3,6
"X: 1372871.44398513, Y: 5690097.99070671, Z: NaN",PEARLHOUSE SCARPA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3574/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1373133.77590752, Y: 5690595.26622357, Z: NaN",EGO' RESIDENCE,NEWPROJECTION SRL,"SAN MARCO,4793",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3663679703     ,info@egovenice.com,CENTRO STORICO,0,5,13
"X: 1373429.65044509, Y: 5690400.8740093, Z: NaN",SUITE COSARO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,756",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1373429.65044509, Y: 5690400.8740093, Z: NaN",SAN MARCO,RINALDO GIOVANNI,"SAN MARCO,756",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3338137909     ,venicedream.info@gmail.com,CENTRO STORICO,0,2,4
"X: 1373429.65044509, Y: 5690400.8740093, Z: NaN",SAN MARCO TIEPOLO,TIEPOLO SUSANNA,"SAN MARCO,756",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3338137909     ,venicedream.info@gmail.com,CENTRO STORICO,0,1,2
"X: 1372861.40538192, Y: 5690174.67156097, Z: NaN",CA' DELL'ARTE LUXURY 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3596",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,5
"X: 1373181.19728298, Y: 5690409.13322623, Z: NaN",SAN LUCA TERRACE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4571/C    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373181.19728298, Y: 5690409.13322623, Z: NaN",LA LOGGIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4571/C    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373181.19728298, Y: 5690409.13322623, Z: NaN",SIGNORA,HOTEL SAN LUCA SRL,"SAN MARCO,4571/C    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,0412960833     ,info@hotelsanlucavenice.com,CENTRO STORICO,0,2,5
"X: 1373181.19728298, Y: 5690409.13322623, Z: NaN",SAN LUCA APARTMENT,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4571/C    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,2
"X: 1373272.33589357, Y: 5690041.88026191, Z: NaN",RESIDENZA CONTARINA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1508",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,4
"X: 1372368.76309736, Y: 5690161.39230356, Z: NaN",RAVAGNI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3310",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373239.92491956, Y: 5690669.16377099, Z: NaN",RIALTO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5134",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,8
"X: 1373239.92491956, Y: 5690669.16377099, Z: NaN",RIALTO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5134",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,8
"X: 1372471.09119249, Y: 5690022.87432119, Z: NaN",CALLE DEGLI ORBI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3091/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373688.57030347, Y: 5690318.53261496, Z: NaN",TERRAZZA PATRIARCA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,379",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373688.57030347, Y: 5690318.53261496, Z: NaN",SAN MARCO 379,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,379",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373688.57030347, Y: 5690318.53261496, Z: NaN",RESIDENZA CALLE LARGA SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,379",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373568.14397548, Y: 5690314.96578437, Z: NaN",SAN MARCO 688 P.1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,688",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1373568.14397548, Y: 5690314.96578437, Z: NaN",SAN MARCO 688 P.2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,688",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1372691.86062116, Y: 5689988.01766347, Z: NaN",CA' BACIO LUNA,AGOSTINI AGNESE,"SAN MARCO,2787",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3489197020     ,cabacioluna@gmail.com,CENTRO STORICO,0,3,6
"X: 1372691.86062116, Y: 5689988.01766347, Z: NaN",CA ADA,AGOSTINI AGNESE,"SAN MARCO,2787",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3489197020     ,cabacioluna@gmail.com,CENTRO STORICO,0,2,4
"X: 1373568.14397548, Y: 5690314.96578437, Z: NaN",SAN MARCO 688 P.3,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,688",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1373098.94097031, Y: 5690286.40329841, Z: NaN",LOCANDE 4319 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4319",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1373098.94097031, Y: 5690286.40329841, Z: NaN",LOCANDE4319 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4319",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1372679.70373386, Y: 5689735.49517077, Z: NaN",PALAZZETTO SALUTE GRAND CANAL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2715",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372771.56106123, Y: 5689952.4066989, Z: NaN",CASA DEL CAMPIELLO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2609",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1372678.73269594, Y: 5690305.62729124, Z: NaN",CORTE ALBERO SAN MARCO SUITE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3860",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1373051.3319737, Y: 5690076.88450688, Z: NaN",CASA ALBA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1996",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,2
"X: 1373614.93387003, Y: 5690323.89251737, Z: NaN",ROYAL LOFT,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,423",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,7
"X: 1373614.93387003, Y: 5690323.89251737, Z: NaN",SPECHIERI,ALBOLINO CORINNA,"SAN MARCO,423",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,3
"X: 1373614.93387003, Y: 5690323.89251737, Z: NaN",CA' SILVIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,423",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
